author,bookformat,desc,genre,img,isbn,isbn13,link,pages,rating,reviews,title,totalratings
Lee Strauss,English,"A poltergeist guilty of murder?Ginger Gold receives a letter from her sister-in-law, Felicia, requesting Ginger come straightaway to her late husband's family home, Bray Manor. Dowager Lady Gold, Ginger's nervous grandmother through marriage, believes the old manor is haunted.Ginger doesn't believe in ghosts, but is haunted nevertheless by memories of her husband and the lure of his gravesite she just can't bring herself to visit.In order to keep Bray Manor afloat financially, Felicia and Ambrosia have opened the estate to the public for club meetings and special events. Knitters, stamp collectors and gardeners converge weekly--targets for the poltergeist that seems to find amusement in hiding small things from their owners.Bray Manor hosts a dance to raise money for maimed soldiers who struggle with peacetime after the Great War. Felicia invites her flapper friends and her new beau, Captain Smithwick, a man Ginger has met before and definitely doesn't like.When the dance ends with the discovery of a body, Ambrosia is certain the poltergeist is to blame, but Ginger is quite sure the murderer is made of flesh and blood.","['Audiobook', 'Murder Mystery', 'Cozy Mystery', 'Fiction', 'Mystery', 'Historical', 'Suspense', 'Historical Fiction', 'Historical Mystery', 'Crime']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1496489085i/35291802.jpg,,,https://www.goodreads.com/book/show/35291802-murder-at-bray-manor,270.0,4.14,193.0,Murder at Bray Manor,2613.0
Charlaine Harris,English,"What's the world coming to - when you can't relax with an ice-cold beverage in your own backyard without a body falling from the sky and landing in your garden? Part-time librarian and frequent amateur investigator Roe Teagarden has good reason to ask herself this question when the remains of one of the Lawrenceton, Georgia police department's finest catapults into her flower bed one beautiful sunny morning. Roe's friend and bodyguard, the long-legged, bikini-clad Angel Youngblood, is mowing the grass and Roe is reclining on a lounger when a small red-and-white plane flies low overhead and drops its unlikely debris more or less at Roe's feet. Roe's husband of two years, wealthy businessman Martin Bartell, immediately wonders if the killer chose his dumping place to send some kind of message to Roe. And the mystery deepens when two federal agents arrive in town to investigate the murder. It's only when Madeleine the cat provides a clue that Roe and Martin realize Roe herself may be in danger and that using Roe's yard as a temporary landfill for dead bodies was no accident.","['Audiobook', 'Cozy Mystery', 'Fiction', 'Mystery', 'Thriller', 'Mystery Thriller', 'Romance', 'Crime', 'Adult', 'Contemporary']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1375777249i/140089.jpg,0786209852,9780786209859,https://www.goodreads.com/book/show/140089.Dead_Over_Heels,267.0,3.8,699.0,Dead Over Heels,17744.0
Jill Churchill,English,"They Have Inherited a Lovely Upstate Mansion. . .The crash of 1929 has ended the party for high-living New Yorkers Lily Brewster and her brother Robert and takes them from the upper echelons of the idle rich and deposits them to the lowly depths of the disillusioned poor. However, rescue arrives in the form of their recently deceased great-uncle Horation who bequeaths to them Grace and Favor ""Cottage"" which is really a great sprawling mansion. And there's a fortune to go with it, but only if they reside there for ten years.
  And an Inconvenient Corpse
With no other alternative, the spirited Manhattanites move to a quiet and quaint Hudson River community and try to fit in. But they soon find out that great-uncle Horatio didn't die peacefully. He was murdered while on an elaborate sailing party on the Hudson River aboard his yacht -- and Lily and Robert are suspects. But when another corpse appears in the kitchen of the mansion, the siblings are determined to clear themselves. Without a clue how to begin, Lily and Robert start snooping, unaware that their savvy sleuthing could make them the killer's next targets.","['20th Century', 'Cozy Mystery', 'Fiction', 'Mystery', 'Historical', 'Mystery Thriller', 'New York', 'Historical Fiction', 'Historical Mystery', 'Crime']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1330254539i/575051.jpg,0380802449,9780380802449,https://www.goodreads.com/book/show/575051.Anything_Goes,246.0,3.86,98.0,Anything Goes,1992.0
Charlaine Harris,English,"Sookie Stackhouse is a cocktail waitress in Bon Temps, Louisiana. She has only a few close friends, because not everyone appreciates Sookies gift: she can read minds. Thats not exactly every mans idea of date bait  unless theyre undead; vampires and the like can be tough to read. And thats just the kind of guy Sookies been looking for. Maybe thats why, when she comes across a naked vampire, she doesnt just drive on by. He hasnt got a clue who he is, but Sookie has: Eric looks just as scary and sexy  and dead  as ever. But now he has amnesia, hes sweet, vulnerable, and in need of Sookies help  because whoever took his memory now wants his life.","['Vampires', 'Urban Fantasy', 'Fiction', 'Mystery', 'Paranormal', 'Romance', 'Supernatural', 'Fantasy', 'Paranormal Romance', 'Adult']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1468561630i/140077.jpg,0441012183,9780441012183,https://www.goodreads.com/book/show/140077.Dead_to_the_World,291.0,4.12,6231.0,Dead to the World,259032.0
Alan Bradley,English,"Award-winning author Alan Bradley returns with another beguiling novel starring the insidiously clever and unflappable eleven-year-old sleuth Flavia de Luce. The precocious chemist with a passion for poisons uncovers a fresh slew of misdeeds in the hamlet of Bishop's Lacey--mysteries involving a missing tot, a fortune-teller, and a corpse in Flavia's own backyard.Flavia had asked the old Gypsy woman to tell her fortune, but never expected to stumble across the poor soul, bludgeoned in the wee hours in her own caravan. Was this an act of retribution by those convinced that the soothsayer had abducted a local child years ago? Certainly Flavia understands the bliss of settling scores; revenge is a delightful pastime when one has two odious older sisters. But how could this crime be connected to the missing baby? Had it something to do with the weird sect who met at the river to practice their secret rites? While still pondering the possibilities, Flavia stumbles upon another corpse--that of a notorious layabout who had been caught prowling about the de Luce's drawing room.Pedaling Gladys, her faithful bicycle, across the countryside in search of clues to both crimes, Flavia uncovers some odd new twists. Most intriguing is her introduction to an elegant artist with a very special object in her possession--a portrait that sheds light on the biggest mystery of all: Who is Flavia?As the red herrings pile up, Flavia must sort through clues fishy and foul to untangle dark deeds and dangerous secrets.","['Audiobook', 'British Literature', 'Fiction', 'Mystery', 'Historical', 'Mystery Thriller', 'Young Adult', 'Historical Fiction', 'Historical Mystery', 'Crime']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1388266441i/8517008.jpg,0385342322,9780385342322,https://www.goodreads.com/book/show/8517008-a-red-herring-without-mustard,416.0,4.05,4368.0,A Red Herring Without Mustard,44440.0
James J. Cudney,English,"When Kellan Ayrwick returns home for his fathers retirement from Braxton College, he finds a dead body in Diamond Halls stairwell.  Unfortunately, Kellan has a connection to the victim, and so do several members of his family. Could one of them be guilty of murder? Soon after, the college's athletic program receives mysterious donations, a nasty blog denounces his father and someone attempts to change students' grades.  Someone is playing games on campus, but none of the facts add up. With the help of his eccentric and trouble-making nana, Kellan tries to stay out of the sheriffs way. And if that wasn't enough already, his own past comes spiraling back to change his life forever.  In the debut novel in the Braxton Campus Mysteries Series, you'll discover a cozy, secluded Pennsylvania village full of quirky, sarcastic and nosy residents.","['Murder Mystery', 'Amazon', 'Cozy Mystery', 'Fiction', 'Mystery', 'Thriller', 'Mystery Thriller', 'Sports', 'Crime', 'Adult']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1537876538i/41564460.jpg,172877876X,9781728778761,https://www.goodreads.com/book/show/41564460-academic-curveball,272.0,4.01,184.0,Academic Curveball,887.0
Livia J. Washburn,English,"All year round, retired schoolteacher Phyllis Newsom is as sweet as peach pie-except during the Peach Festival, whose blue ribbon has slipped through Phyllis's fingers more than once... Everyone's a little shook up when the corpse of a no-good local turns up underneath a car in a local garage. But even as Phyllis engages in some amateur sleuthing, she won't let it distract her from out-baking her rivals and winning the upcoming Peach Festival contest. She and all the other contestants guard their secret, original recipes with their lives-and talk a whole lot of trash. With her unusual Spicy Peach Cobbler, Phyllis hopes to knock 'em dead. But that's just an expression-never in her wildest dreams did she think her cobbler would actually kill a judge. Now, she's suspected of murder-and she's got to bake this case wide open.","['Southern', 'Cozy Mystery', 'Fiction', 'Culinary', 'Mystery', 'Mystery Thriller', 'Cooking', 'Crime', 'Adult', 'Contemporary']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1327931383i/562752.jpg,0451219740,9780451219749,https://www.goodreads.com/book/show/562752.A_Peach_of_a_Murder,251.0,3.75,175.0,A Peach of a Murder,1876.0
Karen E. Olson,English,"Murder leaves a markBrett Kavanaugh is a tattoo artist and owner of an elite tattoo parlor in Las Vegas. When a girl makes an appointment for a tattoo of the name of her fianc embedded in a heart, Brett takes the job but the girl never shows. The next thing Brett knows, the police are looking for her client, and the name she wanted on the tattoo isn't her fianc's...","['Amateur Sleuth', 'Cozy Mystery', 'Fiction', 'Mystery', 'Mystery Thriller', 'Chick Lit', 'Adult', 'Romance', 'Crime', 'Contemporary']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1389137137i/6343167.jpg,0451227468,9780451227461,https://www.goodreads.com/book/show/6343167-the-missing-ink,320.0,3.79,217.0,The Missing Ink,1894.0
Jenn McKinlay,English,"Melanie Cooper and Angie DeLaura's Fairy Tale Cupcakes bakery is gearing up for Valentine's Day. Unfortunately someone has iced Baxter Malloy on his first date with Mel's mother. Now Mom's a suspect, and Mel and Angie need to find time around frosting to dig into the man's shady past and discover who served him his just desserts.","['Audiobook', 'Food', 'Adult Fiction', 'Cozy Mystery', 'Fiction', 'Mystery', 'Mystery Thriller', 'Chick Lit', 'Romance', 'Contemporary']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1287890661i/8302909.jpg,0425239241,9780425239247,https://www.goodreads.com/book/show/8302909-buttercream-bump-off,240.0,3.95,547.0,Buttercream Bump Off,6730.0
Lee Strauss,English,"Theres a skeleton in the attic! Quite literally.After a weeklong passage over the Atlantic from Boston to Liverpool, Ginger Gold arrives at her childhood London homeHartigan Houseto find decade-old remains from some poor woman hanging from a noose. Gingers Boston terrier, Boss, noses out a missing phalange from under the cot. Its a mystery that once again puts Ginger alongside the handsome Chief Inspector Basil Reed. Who is the victim? And how did she end up in Gingers home?Clues lead Ginger and her good friend Haley Higgins to a soire hosted in 1913 by Gingers late father, George Hartigan. A shadow of suspicion is cast on her fathers legacy, and Ginger isnt so sure she wants to know the truth about the man she dearly loved.Ginger decides to host another soire, inviting the guest list from ten years previous. Before the night is over, another person is dead.***Genre: cozy mystery, cozy historical mystery, historical mysteryFor fans of Rhys Bowen, L.B. Hathaway, Jacqueline Winspear, Susan Elia Macneal, T E Kinsey, Leighann Dobbs, Charles Todd, Vivian Conroy, Hamilton Crane, Frances Brody, Ashley Weaver, Patricia Wentworth, Dorothy L. Sayers, G.K. Chesterton, Clara Benson, M.C. Beaton, Charles Finch, Gladys Mitchell, Margery Allingham, Ngaio Marsh, Carola Dunn, Georgette Heyer, Kate Parker, Alyssa Maxwell, Maia Chance, Cecil Freeman Gregg, Barbara Cleverly, Kerry Greenwood","['Audiobook', 'Murder Mystery', 'Cozy Mystery', 'Fiction', 'Mystery', 'Historical', 'Mystery Thriller', 'Historical Fiction', 'Romance', 'Historical Mystery']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1492160735i/34855625.jpg,,9781988677026,https://www.goodreads.com/book/show/34855625-murder-at-hartigan-house,256.0,4.08,307.0,Murder at Hartigan House,3753.0
